,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,12.25,13.145833333333334,13.333333333333334,15.666666666666666,12.854166666666666,20.895833333333332,17.3125,14.729166666666666,13.9375,11.729166666666666,10.75,10.791666666666666,8.854166666666666,9.479166666666666,10.291666666666666,10.291666666666666,9.895833333333334,8.291666666666666,8.270833333333334,7.666666666666667,7.375,6.875,7.145833333333333,9.770833333333334
1,6.604166666666667,6.979166666666667,6.5625,7.604166666666667,5.4375,7.145833333333333,7.083333333333333,6.25,5.854166666666667,7.583333333333333,7.041666666666667,8.604166666666666,7.875,7.0625,8.958333333333334,7.3125,8.645833333333334,8.6875,7.375,7.5,7.4375,6.458333333333333,9.1875,7.354166666666667
2,4.104166666666667,3.6666666666666665,3.0416666666666665,4.083333333333333,2.5208333333333335,7.5,5.5625,5.3125,6.354166666666667,6.541666666666667,6.125,3.3333333333333335,5.1875,5.458333333333333,4.583333333333333,7.875,7.708333333333333,7.8125,7.166666666666667,7.145833333333333,7.729166666666667,6.416666666666667,5.166666666666667,5.4375
3,24.8125,26.541666666666668,25.083333333333332,26.6875,21.1875,29.083333333333332,21.0,26.979166666666668,23.479166666666668,27.5,26.833333333333332,30.145833333333332,32.666666666666664,31.1875,30.916666666666668,31.291666666666668,33.0,33.479166666666664,29.625,28.229166666666668,30.875,31.166666666666668,29.416666666666668,28.666666666666668
4,7.520833333333333,5.895833333333333,6.541666666666667,8.395833333333334,6.208333333333333,9.916666666666666,7.041666666666667,8.541666666666666,7.416666666666667,6.270833333333333,10.479166666666666,9.041666666666666,9.6875,7.3125,8.083333333333334,7.395833333333333,9.583333333333334,9.875,7.8125,9.1875,10.1875,7.041666666666667,10.020833333333334,8.666666666666666
5,9.125,10.083333333333334,10.583333333333334,7.854166666666667,11.354166666666666,20.8125,15.166666666666666,15.541666666666666,13.854166666666666,15.3125,14.125,15.895833333333334,15.9375,14.041666666666666,13.354166666666666,13.875,12.354166666666666,15.833333333333334,15.229166666666666,12.145833333333334,10.166666666666666,13.645833333333334,11.375,11.6875
6,2.0208333333333335,2.1458333333333335,5.5,2.9583333333333335,3.375,5.229166666666667,3.1666666666666665,3.5416666666666665,2.7916666666666665,2.5416666666666665,1.2708333333333333,2.1875,1.6666666666666667,2.75,2.3541666666666665,3.1041666666666665,4.4375,4.333333333333333,2.7083333333333335,2.3958333333333335,2.7291666666666665,2.125,2.1666666666666665,2.2291666666666665
7,7.729166666666667,6.479166666666667,5.854166666666667,7.270833333333333,6.270833333333333,11.0625,14.020833333333334,9.770833333333334,18.520833333333332,48.75,55.229166666666664,46.270833333333336,34.125,23.083333333333332,31.395833333333332,34.229166666666664,38.416666666666664,41.125,38.541666666666664,35.270833333333336,29.25,23.125,22.1875,18.0625
8,27.0625,27.375,32.875,28.875,34.333333333333336,21.0,13.4375,10.520833333333334,9.625,10.145833333333334,14.166666666666666,10.8125,9.270833333333334,11.625,8.520833333333334,9.166666666666666,9.166666666666666,10.145833333333334,12.270833333333334,9.25,5.666666666666667,4.375,6.0625,4.041666666666667
9,20.3125,20.416666666666668,17.875,20.208333333333332,18.583333333333332,7.25,9.5625,3.2291666666666665,2.125,4.395833333333333,5.291666666666667,5.375,7.083333333333333,4.229166666666667,4.9375,6.020833333333333,6.208333333333333,9.604166666666666,11.375,8.020833333333334,6.4375,4.229166666666667,2.8125,2.2083333333333335
10,28.9375,28.166666666666668,28.854166666666668,29.979166666666668,37.041666666666664,57.375,30.416666666666668,35.895833333333336,32.520833333333336,34.604166666666664,35.4375,34.166666666666664,36.791666666666664,40.479166666666664,36.479166666666664,32.916666666666664,37.208333333333336,31.041666666666668,35.25,30.458333333333332,30.145833333333332,32.229166666666664,28.770833333333332,32.125
11,2.3541666666666665,2.7291666666666665,2.5833333333333335,2.5833333333333335,5.0625,3.4791666666666665,1.9375,3.6875,3.9583333333333335,5.583333333333333,3.7916666666666665,3.4166666666666665,3.4166666666666665,2.5,2.5,2.6666666666666665,2.1458333333333335,2.6041666666666665,1.4791666666666667,2.4166666666666665,2.875,1.25,2.25,2.8333333333333335
12,57.8125,61.6875,68.8125,70.79166666666667,72.375,77.95833333333333,64.52083333333333,73.75,73.5,73.83333333333333,65.14583333333333,72.64583333333333,72.10416666666667,72.70833333333333,71.95833333333333,66.41666666666667,65.22916666666667,67.45833333333333,66.75,61.333333333333336,61.416666666666664,53.604166666666664,58.979166666666664,47.9375
13,4.395833333333333,4.979166666666667,4.6875,5.729166666666667,4.5625,5.458333333333333,2.8958333333333335,5.583333333333333,3.125,5.6875,7.145833333333333,5.354166666666667,7.270833333333333,6.520833333333333,10.5625,10.458333333333334,9.604166666666666,9.354166666666666,7.0,6.875,6.0,5.4375,5.75,5.541666666666667
